date,macro_regime,active_trigger,SPY_return,CASH_return,final_state,CURRENT_FINAL_return,CURRENT_FINAL_NAV,CURRENT_FINAL_drawdown,SPY_CASH_TRIGGER_LOCK_return,SPY_CASH_TRIGGER_LOCK_NAV,SPY_CASH_TRIGGER_LOCK_drawdown,REGIME_NORMAL_CASH_STRESS_return,REGIME_NORMAL_CASH_STRESS_NAV,REGIME_NORMAL_CASH_STRESS_drawdown,FINAL_WITH_CREDIT_STRESS_CASH_return,FINAL_WITH_CREDIT_STRESS_CASH_NAV,FINAL_WITH_CREDIT_STRESS_CASH_drawdown,weights_CURRENT_FINAL,weights_CASH_STRESS_variant
2007-10-29,FLAT_HIGH_RATE,,0.0033198982468387,0.0001522137812646,NORMAL,0.0104441596857989,1.62987487734336,0.0,0.0033198982468387,1.1859407594078588,-0.015018053237488282,0.01044415968579892,1.5949046083491785,0.0,0.01044415968579892,1.62987487734336,0.0,GOLD:56%; CMDTY_FUT:44%,GOLD:56%; CMDTY_FUT:44%
2007-10-30,FLAT_HIGH_RATE,,-0.0069417906150185,0.0001503035659893,NORMAL,-0.0159903426018598,1.6038126196564757,-0.0159903426018598,-0.0069417906150185,1.1777082069742333,-0.021855591671486985,-0.015990342601859876,1.5694015372443901,-0.01599034260185972,-0.015990342601859876,1.6038126196564755,-0.01599034260185983,GOLD:56%; CMDTY_FUT:44%,GOLD:56%; CMDTY_FUT:44%
2007-10-31,FLAT_HIGH_RATE,,0.010387478803695,0.0001495392233976,NORMAL,0.021968458972452,1.6390459113908995,0.0,0.010387478803695,1.1899416260111157,-0.011695137363021857,0.021968458972452025,1.6038788705266467,0.0,0.021968458972452025,1.6390459113908995,0.0,GOLD:56%; CMDTY_FUT:44%,GOLD:56%; CMDTY_FUT:44%
2007-11-01,FLAT_HIGH_RATE,,-0.0234075972182018,0.000144567419551,NORMAL,-0.0078700086487628,1.6261466058925338,-0.0078700086487628,-0.0234075972182018,1.1620879517162754,-0.0348289795164185,-0.007870008648762817,1.5912563299440339,-0.00787000864876286,-0.007870008648762817,1.6261466058925338,-0.00787000864876286,GOLD:56%; CMDTY_FUT:44%,GOLD:56%; CMDTY_FUT:44%
2007-11-02,FLAT_HIGH_RATE,,0.0011254681509438,0.0001372897597435,NORMAL,0.0211678497397212,1.6605686329008245,0.0,0.0011254681509438,1.1633958446945276,-0.0337427102726503,0.02116784973972126,1.6249398048336694,0.0,0.02116784973972126,1.6605686329008245,0.0,GOLD:56%; CMDTY_FUT:44%,GOLD:56%; CMDTY_FUT:44%
2007-11-05,FLAT_HIGH_RATE,,-0.0076058086894504,0.0001411217638764,NORMAL,-0.0062970600898716,1.650111932436092,-0.0062970600898716,-0.0076058086894504,1.1545472784696795,-0.04109187836310335,-0.006297060089871643,1.6147074612402075,-0.006297060089871631,-0.006297060089871643,1.650111932436092,-0.006297060089871631,GOLD:56%; CMDTY_FUT:44%,GOLD:56%; CMDTY_FUT:44%
2007-11-06,FLAT_HIGH_RATE,,0.0134620487415624,0.0001426535342601,NORMAL,0.020548300942521,1.684018929012634,0.0,0.0134620487415624,1.1700898502068766,-0.02818301049094729,0.020548300942521094,1.6478869560879055,0.0,0.020548300942521094,1.684018929012634,0.0,GOLD:56%; CMDTY_FUT:44%,GOLD:56%; CMDTY_FUT:44%
2007-11-07,FLAT_HIGH_RATE,,-0.0273557353764832,0.0001326864849549,NORMAL,0.0041824250068845,1.6910622118934031,0.0,-0.0273557353764832,1.1380811818979084,-0.05476777889032758,0.004182425006884519,1.6547791197015662,0.0,0.004182425006884519,1.6910622118934031,0.0,GOLD:56%; CMDTY_FUT:44%,GOLD:56%; CMDTY_FUT:44%
2007-11-08,FLAT_HIGH_RATE,,-0.0050706499129742,0.00012884635608,NORMAL,-0.0029073552900135,1.686145693225913,-0.0029073552900135,-0.0050706499129742,1.1323103706519602,-0.059560720570037695,-0.002907355290013503,1.649968088874098,-0.0029073552900135136,-0.002907355290013503,1.686145693225913,-0.0029073552900135136,GOLD:56%; CMDTY_FUT:44%,GOLD:56%; CMDTY_FUT:44%
2007-11-09,FLAT_HIGH_RATE,,-0.0137267154909314,0.0001246179353584,NORMAL,0.002152429495962,1.6897750029505016,-0.0007611836713329,-0.0137267154909314,1.1167674683465896,-0.07246986299526936,0.002152429495962001,1.6535195288559867,-0.0007611836713329323,0.002152429495962001,1.6897750029505016,-0.0007611836713329323,GOLD:56%; CMDTY_FUT:44%,GOLD:56%; CMDTY_FUT:44%
2007-11-12,FLAT_HIGH_RATE,,-0.0099210341449307,0.0001246179353584,NORMAL,-0.0327650478033393,1.6344094442019406,-0.033501291255294,-0.0099210341449307,1.1056879801611752,-0.08167192115494559,-0.03276504780333933,1.5993418824492651,-0.033501291255294,-0.03276504780333933,1.6344094442019406,-0.033501291255294,GOLD:56%; CMDTY_FUT:44%,GOLD:56%; CMDTY_FUT:44%
2007-11-13,FLAT_HIGH_RATE,,0.0304797513581298,0.0001330702943709,NORMAL,-0.0048850468598729,1.6264252774787953,-0.0382226827375185,0.0304797513581298,1.1393890748761606,-0.05368150964655938,-0.004885046859872913,1.5915290224085432,-0.03822268273751839,-0.004885046859872913,1.6264252774787953,-0.0382226827375185,GOLD:56%; CMDTY_FUT:44%,GOLD:56%; CMDTY_FUT:44%
2007-11-14,FLAT_HIGH_RATE,,-0.0027682521243321,0.000129998783388,NORMAL,0.0189357486772386,1.6572228577754418,-0.0200107091743674,-0.0027682521243321,1.136234958649194,-0.056301157817774894,0.018935748677238677,1.6216658159894026,-0.020010709174367314,0.018935748677238677,1.6572228577754418,-0.020010709174367425,GOLD:56%; CMDTY_FUT:44%,GOLD:56%; CMDTY_FUT:44%
2007-11-15,FLAT_HIGH_RATE,,-0.0144240186086525,0.0001257715860927,NORMAL,-0.0205964641101588,1.6230899266627348,-0.0401950234311977,-0.0144240186086525,1.1198458844618364,-0.06991308747837521,-0.020596464110158884,1.5882652342117054,-0.04019502343119752,-0.020596464110158884,1.6230899266627348,-0.04019502343119774,GOLD:56%; CMDTY_FUT:44%,GOLD:56%; CMDTY_FUT:44%
