strategy_id,window,cumulative_return,max_drawdown,Sharpe,time_in_credit_lock,number_credit_entries,number_credit_unlocks,false_recovery_count,missed_rebound_count,avg_weight_SPY,avg_weight_GOLD,avg_weight_IEF,avg_weight_CASH,avg_weight_CMDTY_FUT
CW30_ABS05_ZW252_UZ1P0,2018Q4,0.0639343218571935,-0.04569042248481847,2.5636301052580506,68,3,2,2,2,0.4950861212123282,0.9100143341398839,0.9,0.1,0.37801626968718155
CW30_ABS05_ZW252_UZ1P0,COVID_2020,0.10112286366197765,-0.15383533620823908,1.054343965817744,60,2,2,2,2,0.5411237107159279,1.0,,,0.458876289284072
CW30_ABS05_ZW252_UZ1P0,2022_RATE_WAR,0.06962866582272964,-0.16905122540885364,0.34033000652187123,207,1,1,1,1,0.48968526730997225,0.7194394183587806,0.8034482758620689,0.1,0.3936919292671211
CW30_ABS05_ZW252_UZ1P0,2025_PULLBACK,0.5153125506140954,-0.08797658983502687,2.360609345503943,58,4,4,2,2,,0.4490425076667234,0.9,0.10000000000000002,0.5509574923332765
CW30_ABS05_ZW252_UZ1P5,2008_GFC,0.5736730693065726,-0.14072698266411132,1.7211910260848784,115,1,1,1,1,0.5549999163076692,0.3315681738338407,0.7381679389312976,0.1,0.44381051765303925
CW30_ABS05_ZW252_UZ1P5,2011_EURO_DEBT,0.019120574802459656,-0.12478603999535476,0.16368717381065512,0,0,0,0,0,1.0,0.30000000000000004,0.7,,
CW30_ABS05_ZW252_UZ1P5,2015_2016,0.147791812599936,-0.06357779582701362,1.6182198939594874,0,0,0,0,0,0.8328537400730626,0.3,0.7,,0.41203496633152
CW30_ABS05_ZW252_UZ1P5,2018Q4,0.0639343218571935,-0.04569042248481847,2.5636301052580506,68,3,2,2,2,0.4950861212123282,0.9100143341398839,0.9,0.1,0.37801626968718155
CW30_ABS05_ZW252_UZ1P5,COVID_2020,0.1901155299673074,-0.15383533620823908,2.019851298250896,46,2,2,1,1,0.5312940383184089,1.0,,,0.46870596168159107
CW30_ABS05_ZW252_UZ1P5,2022_RATE_WAR,0.06962866582272964,-0.16905122540885364,0.34033000652187123,118,1,1,1,1,0.48968526730997225,0.7194394183587806,0.8034482758620689,0.1,0.3936919292671211
CW30_ABS05_ZW252_UZ1P5,2025_PULLBACK,0.5209209421796146,-0.08797658983502699,2.358814480698012,50,4,4,2,1,,0.4497232657191361,0.9,0.1,0.5502767342808637
CW30_ABS05_ZW504_UZ0P5,2008_GFC,0.6438913784479074,-0.10238566543315308,1.9642463765954166,247,1,1,1,1,0.5337118878049483,0.32415215839350986,0.7297619047619046,0.1,0.4583806345987459
CW30_ABS05_ZW504_UZ0P5,2011_EURO_DEBT,0.019120574802459656,-0.12478603999535476,0.16368717381065512,0,0,0,0,0,1.0,0.30000000000000004,0.7,,
CW30_ABS05_ZW504_UZ0P5,2015_2016,0.147791812599936,-0.06357779582701362,1.6182198939594874,0,0,0,0,0,0.8328537400730626,0.3,0.7,,0.41203496633152
CW30_ABS05_ZW504_UZ0P5,2018Q4,0.05199073049392999,-0.043022277196462455,2.129876506147924,77,2,2,2,2,0.4950861212123282,0.9618570908764289,0.8999999999999999,0.1,0.41375463057081785
CW30_ABS05_ZW504_UZ0P5,COVID_2020,0.07259946882452217,-0.15383533620823908,0.775305909573668,73,2,2,1,2,0.555479772380822,1.0,,,0.44452022761917787
CW30_ABS05_ZW504_UZ0P5,2022_RATE_WAR,0.06962866582272964,-0.16905122540885364,0.34033000652187123,282,1,0,1,1,0.48968526730997225,0.7194394183587806,0.8034482758620689,0.1,0.3936919292671211
CW30_ABS05_ZW504_UZ0P5,2025_PULLBACK,0.5209209421796146,-0.08797658983502699,2.358814480698012,50,4,4,2,1,,0.4497232657191361,0.9,0.1,0.5502767342808637
CW30_ABS05_ZW504_UZ1P0,2008_GFC,0.6438913784479074,-0.10238566543315308,1.9642463765954166,247,1,1,1,1,0.5337118878049483,0.32415215839350986,0.7297619047619046,0.1,0.4583806345987459
CW30_ABS05_ZW504_UZ1P0,2011_EURO_DEBT,0.019120574802459656,-0.12478603999535476,0.16368717381065512,0,0,0,0,0,1.0,0.30000000000000004,0.7,,
CW30_ABS05_ZW504_UZ1P0,2015_2016,0.147791812599936,-0.06357779582701362,1.6182198939594874,0,0,0,0,0,0.8328537400730626,0.3,0.7,,0.41203496633152
CW30_ABS05_ZW504_UZ1P0,2018Q4,0.05199073049392999,-0.043022277196462455,2.129876506147924,77,2,2,1,2,0.4950861212123282,0.9618570908764289,0.8999999999999999,0.1,0.41375463057081785
CW30_ABS05_ZW504_UZ1P0,COVID_2020,0.0582116289037935,-0.15383533620823908,0.5863901755260285,66,2,2,2,2,0.5466885689225445,1.0,,,0.4533114310774554
CW30_ABS05_ZW504_UZ1P0,2022_RATE_WAR,0.06962866582272964,-0.16905122540885364,0.34033000652187123,236,1,1,0,1,0.48968526730997225,0.7194394183587806,0.8034482758620689,0.1,0.3936919292671211
CW30_ABS05_ZW504_UZ1P0,2025_PULLBACK,0.5209209421796146,-0.08797658983502699,2.358814480698012,50,4,4,2,1,,0.4497232657191361,0.9,0.1,0.5502767342808637
CW30_ABS05_ZW504_UZ1P5,2008_GFC,0.6438913784479074,-0.10238566543315308,1.9642463765954166,247,1,1,1,1,0.5337118878049483,0.32415215839350986,0.7297619047619046,0.1,0.4583806345987459
CW30_ABS05_ZW504_UZ1P5,2011_EURO_DEBT,0.019120574802459656,-0.12478603999535476,0.16368717381065512,0,0,0,0,0,1.0,0.30000000000000004,0.7,,
CW30_ABS05_ZW504_UZ1P5,2015_2016,0.147791812599936,-0.06357779582701362,1.6182198939594874,0,0,0,0,0,0.8328537400730626,0.3,0.7,,0.41203496633152
CW30_ABS05_ZW504_UZ1P5,2018Q4,0.0639343218571935,-0.04569042248481847,2.5636301052580506,68,3,2,2,2,0.4950861212123282,0.9100143341398839,0.9,0.1,0.37801626968718155
CW30_ABS05_ZW504_UZ1P5,COVID_2020,0.09931859741416948,-0.15383533620823908,1.0342547263562103,59,2,2,2,2,0.5401989680165098,1.0,,,0.45980103198349015
CW30_ABS05_ZW504_UZ1P5,2022_RATE_WAR,0.06962866582272964,-0.16905122540885364,0.34033000652187123,118,1,1,1,1,0.48968526730997225,0.7194394183587806,0.8034482758620689,0.1,0.3936919292671211
CW30_ABS05_ZW504_UZ1P5,2025_PULLBACK,0.5209209421796146,-0.08797658983502699,2.358814480698012,50,4,4,2,1,,0.4497232657191361,0.9,0.1,0.5502767342808637
CW30_ABS10_ZW126_UZ0P5,2008_GFC,0.5252744787820907,-0.15007092107743014,1.5695446283375185,115,1,1,1,1,0.5552351818055431,0.334802708942035,0.7351145038167939,0.09999999999999999,0.44340664206605584
CW30_ABS10_ZW126_UZ0P5,2011_EURO_DEBT,0.019120574802459656,-0.12478603999535476,0.16368717381065512,0,0,0,0,0,1.0,0.30000000000000004,0.7,,
CW30_ABS10_ZW126_UZ0P5,2015_2016,0.147791812599936,-0.06357779582701362,1.6182198939594874,0,0,0,0,0,0.8328537400730626,0.3,0.7,,0.41203496633152
CW30_ABS10_ZW126_UZ0P5,2018Q4,0.06451708882922014,-0.04569042248481847,2.3226411506906173,45,2,1,1,2,0.4950861212123282,0.8821458940790978,0.9,0.1,0.38161308880646566
CW30_ABS10_ZW126_UZ0P5,COVID_2020,0.10112286366197765,-0.15383533620823908,1.054343965817744,58,2,2,2,2,0.5411237107159279,1.0,,,0.458876289284072
CW30_ABS10_ZW126_UZ0P5,2022_RATE_WAR,0.012583921351114524,-0.17330237518624403,0.06198051719822311,121,1,1,1,1,0.4914851466355683,0.7143567991261498,0.8034482758620689,0.1,0.3979447687525123
CW30_ABS10_ZW126_UZ0P5,2025_PULLBACK,0.46645093968420626,-0.08797658983502687,2.1234774580965348,43,3,3,1,2,,0.4497229555422974,0.9,0.1,0.5502770444577024
CW30_ABS10_ZW126_UZ1P0,2008_GFC,0.5804596106639408,-0.12389705845112686,1.7167597921539777,106,1,1,1,1,0.5545065097174294,0.3361078105273613,0.7363636363636364,0.09999999999999999,0.44407242801719
CW30_ABS10_ZW126_UZ1P0,2011_EURO_DEBT,0.019120574802459656,-0.12478603999535476,0.16368717381065512,0,0,0,0,0,1.0,0.30000000000000004,0.7,,
CW30_ABS10_ZW126_UZ1P0,2015_2016,0.147791812599936,-0.06357779582701362,1.6182198939594874,0,0,0,0,0,0.8328537400730626,0.3,0.7,,0.41203496633152
CW30_ABS10_ZW126_UZ1P0,2018Q4,0.06451708882922014,-0.04569042248481847,2.3226411506906173,45,2,1,1,2,0.4950861212123282,0.8821458940790978,0.9,0.1,0.38161308880646566
CW30_ABS10_ZW126_UZ1P0,COVID_2020,0.1901155299673074,-0.15383533620823908,2.019851298250896,44,2,2,1,1,0.5312940383184089,1.0,,,0.46870596168159107
CW30_ABS10_ZW126_UZ1P0,2022_RATE_WAR,0.012583921351114524,-0.17330237518624403,0.06198051719822311,113,1,1,1,1,0.4914851466355683,0.7143567991261498,0.8034482758620689,0.1,0.3979447687525123
CW30_ABS10_ZW126_UZ1P0,2025_PULLBACK,0.47722797141731976,-0.08797658983502687,2.1722417789931523,39,3,3,1,2,,0.4495304150008057,0.9,0.10000000000000002,0.5504695849991942
CW30_ABS10_ZW126_UZ1P5,2008_GFC,0.5804596106639408,-0.12389705845112686,1.7167597921539777,106,1,1,1,1,0.5545065097174294,0.3361078105273613,0.7363636363636364,0.09999999999999999,0.44407242801719
CW30_ABS10_ZW126_UZ1P5,2011_EURO_DEBT,0.019120574802459656,-0.12478603999535476,0.16368717381065512,0,0,0,0,0,1.0,0.30000000000000004,0.7,,
CW30_ABS10_ZW126_UZ1P5,2015_2016,0.147791812599936,-0.06357779582701362,1.6182198939594874,0,0,0,0,0,0.8328537400730626,0.3,0.7,,0.41203496633152
CW30_ABS10_ZW126_UZ1P5,2018Q4,0.06451708882922014,-0.04569042248481847,2.3226411506906173,45,2,1,1,2,0.4950861212123282,0.8821458940790978,0.9,0.1,0.38161308880646566
CW30_ABS10_ZW126_UZ1P5,COVID_2020,0.1901155299673074,-0.15383533620823908,2.019851298250896,44,2,2,1,1,0.5312940383184089,1.0,,,0.46870596168159107
CW30_ABS10_ZW126_UZ1P5,2022_RATE_WAR,0.012583921351114524,-0.17330237518624403,0.06198051719822311,113,1,1,1,1,0.4914851466355683,0.7143567991261498,0.8034482758620689,0.1,0.3979447687525123
CW30_ABS10_ZW126_UZ1P5,2025_PULLBACK,0.4910203304096816,-0.08797658983502676,2.217071791468424,34,3,3,1,1,,0.44971118154371587,0.9,0.1,0.550288818456284
CW30_ABS10_ZW252_UZ0P5,2008_GFC,0.6108499759054691,-0.10238566543315297,1.8453547548416847,243,1,1,1,1,0.5337118878049483,0.3271657508669803,0.727710843373494,0.09999999999999999,0.45754148624089175
CW30_ABS10_ZW252_UZ0P5,2011_EURO_DEBT,0.019120574802459656,-0.12478603999535476,0.16368717381065512,0,0,0,0,0,1.0,0.30000000000000004,0.7,,
CW30_ABS10_ZW252_UZ0P5,2015_2016,0.147791812599936,-0.06357779582701362,1.6182198939594874,0,0,0,0,0,0.8328537400730626,0.3,0.7,,0.41203496633152
CW30_ABS10_ZW252_UZ0P5,2018Q4,0.052566955398057225,-0.043022277196462455,1.9205513683769369,72,2,2,1,2,0.4950861212123282,0.9235068833337078,0.8999999999999999,0.1,0.4023597245437111
CW30_ABS10_ZW252_UZ0P5,COVID_2020,0.030182479693404485,-0.15383533620823908,0.29757960572067177,67,2,2,2,2,0.5499700780475236,1.0,,,0.4500299219524762
CW30_ABS10_ZW252_UZ0P5,2022_RATE_WAR,0.012583921351114524,-0.17330237518624403,0.06198051719822311,225,1,1,0,1,0.4914851466355683,0.7143567991261498,0.8034482758620689,0.1,0.3979447687525123
CW30_ABS10_ZW252_UZ0P5,2025_PULLBACK,0.4637513485921483,-0.08797658983502687,2.1111043999366594,41,3,3,1,2,,0.4496259559513186,0.9,0.1,0.5503740440486813
CW30_ABS10_ZW252_UZ1P0,2008_GFC,0.6108499759054691,-0.10238566543315297,1.8453547548416847,243,1,1,1,1,0.5337118878049483,0.3271657508669803,0.727710843373494,0.09999999999999999,0.45754148624089175
CW30_ABS10_ZW252_UZ1P0,2011_EURO_DEBT,0.019120574802459656,-0.12478603999535476,0.16368717381065512,0,0,0,0,0,1.0,0.30000000000000004,0.7,,
CW30_ABS10_ZW252_UZ1P0,2015_2016,0.147791812599936,-0.06357779582701362,1.6182198939594874,0,0,0,0,0,0.8328537400730626,0.3,0.7,,0.41203496633152
CW30_ABS10_ZW252_UZ1P0,2018Q4,0.06451708882922014,-0.04569042248481847,2.3226411506906173,45,2,1,1,2,0.4950861212123282,0.8821458940790978,0.9,0.1,0.38161308880646566
CW30_ABS10_ZW252_UZ1P0,COVID_2020,0.10112286366197765,-0.15383533620823908,1.054343965817744,58,2,2,2,2,0.5411237107159279,1.0,,,0.458876289284072
CW30_ABS10_ZW252_UZ1P0,2022_RATE_WAR,0.012583921351114524,-0.17330237518624403,0.06198051719822311,202,1,1,1,1,0.4914851466355683,0.7143567991261498,0.8034482758620689,0.1,0.3979447687525123
CW30_ABS10_ZW252_UZ1P0,2025_PULLBACK,0.47722797141731976,-0.08797658983502687,2.1722417789931523,39,3,3,1,2,,0.4495304150008057,0.9,0.10000000000000002,0.5504695849991942
CW30_ABS10_ZW252_UZ1P5,2008_GFC,0.5420430200010979,-0.14072698266411077,1.6117072099519545,111,1,1,1,1,0.5549999163076692,0.3353709164349662,0.7356589147286822,0.09999999999999999,0.443629169547994
CW30_ABS10_ZW252_UZ1P5,2011_EURO_DEBT,0.019120574802459656,-0.12478603999535476,0.16368717381065512,0,0,0,0,0,1.0,0.30000000000000004,0.7,,
CW30_ABS10_ZW252_UZ1P5,2015_2016,0.147791812599936,-0.06357779582701362,1.6182198939594874,0,0,0,0,0,0.8328537400730626,0.3,0.7,,0.41203496633152
CW30_ABS10_ZW252_UZ1P5,2018Q4,0.06451708882922014,-0.04569042248481847,2.3226411506906173,45,2,1,1,2,0.4950861212123282,0.8821458940790978,0.9,0.1,0.38161308880646566
CW30_ABS10_ZW252_UZ1P5,COVID_2020,0.1901155299673074,-0.15383533620823908,2.019851298250896,44,2,2,1,1,0.5312940383184089,1.0,,,0.46870596168159107
CW30_ABS10_ZW252_UZ1P5,2022_RATE_WAR,0.012583921351114524,-0.17330237518624403,0.06198051719822311,113,1,1,1,1,0.4914851466355683,0.7143567991261498,0.8034482758620689,0.1,0.3979447687525123
CW30_ABS10_ZW252_UZ1P5,2025_PULLBACK,0.4826954064305695,-0.08797658983502687,2.1722839662103475,31,3,3,1,1,,0.4501845049914129,0.9,0.1,0.549815495008587
CW30_ABS10_ZW504_UZ0P5,2008_GFC,0.6108499759054691,-0.10238566543315297,1.8453547548416847,243,1,1,1,1,0.5337118878049483,0.3271657508669803,0.727710843373494,0.09999999999999999,0.45754148624089175
CW30_ABS10_ZW504_UZ0P5,2011_EURO_DEBT,0.019120574802459656,-0.12478603999535476,0.16368717381065512,0,0,0,0,0,1.0,0.30000000000000004,0.7,,
CW30_ABS10_ZW504_UZ0P5,2015_2016,0.147791812599936,-0.06357779582701362,1.6182198939594874,0,0,0,0,0,0.8328537400730626,0.3,0.7,,0.41203496633152
CW30_ABS10_ZW504_UZ0P5,2018Q4,0.06451708882922014,-0.04569042248481847,2.3226411506906173,45,2,1,2,2,0.4950861212123282,0.8821458940790978,0.9,0.1,0.38161308880646566
CW30_ABS10_ZW504_UZ0P5,COVID_2020,0.07259946882452217,-0.15383533620823908,0.775305909573668,71,2,2,1,2,0.555479772380822,1.0,,,0.44452022761917787
CW30_ABS10_ZW504_UZ0P5,2022_RATE_WAR,0.012583921351114524,-0.17330237518624403,0.06198051719822311,277,1,0,1,1,0.4914851466355683,0.7143567991261498,0.8034482758620689,0.1,0.3979447687525123
CW30_ABS10_ZW504_UZ0P5,2025_PULLBACK,0.4826954064305695,-0.08797658983502687,2.1722839662103475,31,3,3,1,1,,0.4501845049914129,0.9,0.1,0.549815495008587
CW30_ABS10_ZW504_UZ1P0,2008_GFC,0.6108499759054691,-0.10238566543315297,1.8453547548416847,243,1,1,1,1,0.5337118878049483,0.3271657508669803,0.727710843373494,0.09999999999999999,0.45754148624089175
CW30_ABS10_ZW504_UZ1P0,2011_EURO_DEBT,0.019120574802459656,-0.12478603999535476,0.16368717381065512,0,0,0,0,0,1.0,0.30000000000000004,0.7,,
CW30_ABS10_ZW504_UZ1P0,2015_2016,0.147791812599936,-0.06357779582701362,1.6182198939594874,0,0,0,0,0,0.8328537400730626,0.3,0.7,,0.41203496633152
CW30_ABS10_ZW504_UZ1P0,2018Q4,0.06451708882922014,-0.04569042248481847,2.3226411506906173,45,2,1,1,2,0.4950861212123282,0.8821458940790978,0.9,0.1,0.38161308880646566
CW30_ABS10_ZW504_UZ1P0,COVID_2020,0.0582116289037935,-0.15383533620823908,0.5863901755260285,64,2,2,2,2,0.5466885689225445,1.0,,,0.4533114310774554
CW30_ABS10_ZW504_UZ1P0,2022_RATE_WAR,0.012583921351114524,-0.17330237518624403,0.06198051719822311,231,1,1,0,1,0.4914851466355683,0.7143567991261498,0.8034482758620689,0.1,0.3979447687525123
CW30_ABS10_ZW504_UZ1P0,2025_PULLBACK,0.4826954064305695,-0.08797658983502687,2.1722839662103475,31,3,3,1,1,,0.4501845049914129,0.9,0.1,0.549815495008587
CW30_ABS10_ZW504_UZ1P5,2008_GFC,0.6108499759054691,-0.10238566543315297,1.8453547548416847,243,1,1,1,1,0.5337118878049483,0.3271657508669803,0.727710843373494,0.09999999999999999,0.45754148624089175
CW30_ABS10_ZW504_UZ1P5,2011_EURO_DEBT,0.019120574802459656,-0.12478603999535476,0.16368717381065512,0,0,0,0,0,1.0,0.30000000000000004,0.7,,
CW30_ABS10_ZW504_UZ1P5,2015_2016,0.147791812599936,-0.06357779582701362,1.6182198939594874,0,0,0,0,0,0.8328537400730626,0.3,0.7,,0.41203496633152
CW30_ABS10_ZW504_UZ1P5,2018Q4,0.06451708882922014,-0.04569042248481847,2.3226411506906173,45,2,1,1,2,0.4950861212123282,0.8821458940790978,0.9,0.1,0.38161308880646566
CW30_ABS10_ZW504_UZ1P5,COVID_2020,0.09931859741416948,-0.15383533620823908,1.0342547263562103,57,2,2,2,2,0.5401989680165098,1.0,,,0.45980103198349015
CW30_ABS10_ZW504_UZ1P5,2022_RATE_WAR,0.012583921351114524,-0.17330237518624403,0.06198051719822311,113,1,1,1,1,0.4914851466355683,0.7143567991261498,0.8034482758620689,0.1,0.3979447687525123
CW30_ABS10_ZW504_UZ1P5,2025_PULLBACK,0.4826954064305695,-0.08797658983502687,2.1722839662103475,31,3,3,1,1,,0.4501845049914129,0.9,0.1,0.549815495008587
CW30_ABS15_ZW126_UZ0P5,2008_GFC,0.5229570471300733,-0.15007092107743036,1.5466776048102888,111,1,1,1,1,0.5552351818055431,0.33843406782283725,0.7325581395348837,0.1,0.44323412184269334
CW30_ABS15_ZW126_UZ0P5,2011_EURO_DEBT,0.019120574802459656,-0.12478603999535476,0.16368717381065512,0,0,0,0,0,1.0,0.30000000000000004,0.7,,
CW30_ABS15_ZW126_UZ0P5,2015_2016,0.147791812599936,-0.06357779582701362,1.6182198939594874,0,0,0,0,0,0.8328537400730626,0.3,0.7,,0.41203496633152
CW30_ABS15_ZW126_UZ0P5,2018Q4,0.06627101194942586,-0.05277176282645246,1.9935120305612513,25,1,1,0,1,0.4950861212123282,0.8112385477667826,0.9,0.1,0.4345136035048829
CW30_ABS15_ZW126_UZ0P5,COVID_2020,0.10112286366197765,-0.15383533620823908,1.054343965817744,52,2,2,2,2,0.5411237107159279,1.0,,,0.458876289284072
CW30_ABS15_ZW126_UZ0P5,2022_RATE_WAR,0.04742768873097014,-0.16905122540885398,0.2296067326922797,120,1,1,1,1,0.49183637814768866,0.7133180965775175,0.8034482758620689,0.1,0.3986452364324591
CW30_ABS15_ZW126_UZ0P5,2025_PULLBACK,0.49337599047685354,-0.08797658983502676,2.1664077785536016,10,1,1,0,0,,0.45266875203223383,0.9,0.1,0.5473312479677661
CW30_ABS15_ZW126_UZ1P0,2008_GFC,0.5780583332693223,-0.12389705845112753,1.6922802164481876,102,1,1,1,1,0.5545065097174294,0.33985171786548296,0.7337349397590361,0.1,0.4438941241386489
CW30_ABS15_ZW126_UZ1P0,2011_EURO_DEBT,0.019120574802459656,-0.12478603999535476,0.16368717381065512,0,0,0,0,0,1.0,0.30000000000000004,0.7,,
CW30_ABS15_ZW126_UZ1P0,2015_2016,0.147791812599936,-0.06357779582701362,1.6182198939594874,0,0,0,0,0,0.8328537400730626,0.3,0.7,,0.41203496633152
CW30_ABS15_ZW126_UZ1P0,2018Q4,0.06627101194942586,-0.05277176282645246,1.9935120305612513,25,1,1,0,1,0.4950861212123282,0.8112385477667826,0.9,0.1,0.4345136035048829
CW30_ABS15_ZW126_UZ1P0,COVID_2020,0.1901155299673074,-0.15383533620823908,2.019851298250896,38,2,2,1,1,0.5312940383184089,1.0,,,0.46870596168159107
CW30_ABS15_ZW126_UZ1P0,2022_RATE_WAR,0.04742768873097014,-0.16905122540885398,0.2296067326922797,112,1,1,1,1,0.49183637814768866,0.7133180965775175,0.8034482758620689,0.1,0.3986452364324591
CW30_ABS15_ZW126_UZ1P0,2025_PULLBACK,0.49337599047685354,-0.08797658983502676,2.1664077785536016,10,1,1,0,0,,0.45266875203223383,0.9,0.1,0.5473312479677661
CW30_ABS15_ZW126_UZ1P5,2008_GFC,0.5780583332693223,-0.12389705845112753,1.6922802164481876,102,1,1,1,1,0.5545065097174294,0.33985171786548296,0.7337349397590361,0.1,0.4438941241386489
CW30_ABS15_ZW126_UZ1P5,2011_EURO_DEBT,0.019120574802459656,-0.12478603999535476,0.16368717381065512,0,0,0,0,0,1.0,0.30000000000000004,0.7,,
CW30_ABS15_ZW126_UZ1P5,2015_2016,0.147791812599936,-0.06357779582701362,1.6182198939594874,0,0,0,0,0,0.8328537400730626,0.3,0.7,,0.41203496633152
CW30_ABS15_ZW126_UZ1P5,2018Q4,0.06627101194942586,-0.05277176282645246,1.9935120305612513,25,1,1,0,1,0.4950861212123282,0.8112385477667826,0.9,0.1,0.4345136035048829
CW30_ABS15_ZW126_UZ1P5,COVID_2020,0.1901155299673074,-0.15383533620823908,2.019851298250896,38,2,2,1,1,0.5312940383184089,1.0,,,0.46870596168159107
CW30_ABS15_ZW126_UZ1P5,2022_RATE_WAR,0.04742768873097014,-0.16905122540885398,0.2296067326922797,112,1,1,1,1,0.49183637814768866,0.7133180965775175,0.8034482758620689,0.1,0.3986452364324591
CW30_ABS15_ZW126_UZ1P5,2025_PULLBACK,0.49337599047685354,-0.08797658983502676,2.1664077785536016,10,1,1,0,0,,0.45266875203223383,0.9,0.1,0.5473312479677661
CW30_ABS15_ZW252_UZ0P5,2008_GFC,0.6084025247924134,-0.10238566543315242,1.8182739171766142,239,1,1,1,1,0.5337118878049483,0.33010470327918834,0.7256097560975608,0.1,0.45676174661633706
CW30_ABS15_ZW252_UZ0P5,2011_EURO_DEBT,0.019120574802459656,-0.12478603999535476,0.16368717381065512,0,0,0,0,0,1.0,0.30000000000000004,0.7,,
CW30_ABS15_ZW252_UZ0P5,2015_2016,0.147791812599936,-0.06357779582701362,1.6182198939594874,0,0,0,0,0,0.8328537400730626,0.3,0.7,,0.41203496633152
CW30_ABS15_ZW252_UZ0P5,2018Q4,0.05430118920041638,-0.05012341619181726,1.644021125241928,52,1,2,0,1,0.4950861212123282,0.8505134517436513,0.9000000000000001,0.09999999999999999,0.45553595267020935
CW30_ABS15_ZW252_UZ0P5,COVID_2020,0.030182479693404485,-0.15383533620823908,0.29757960572067177,61,2,2,2,2,0.5499700780475236,1.0,,,0.4500299219524762
CW30_ABS15_ZW252_UZ0P5,2022_RATE_WAR,0.04742768873097014,-0.16905122540885398,0.2296067326922797,224,1,1,0,1,0.49183637814768866,0.7133180965775175,0.8034482758620689,0.1,0.3986452364324591
CW30_ABS15_ZW252_UZ0P5,2025_PULLBACK,0.49337599047685354,-0.08797658983502676,2.1664077785536016,10,1,1,0,0,,0.45266875203223383,0.9,0.1,0.5473312479677661
CW30_ABS15_ZW252_UZ1P0,2008_GFC,0.6084025247924134,-0.10238566543315242,1.8182739171766142,239,1,1,1,1,0.5337118878049483,0.33010470327918834,0.7256097560975608,0.1,0.45676174661633706
CW30_ABS15_ZW252_UZ1P0,2011_EURO_DEBT,0.019120574802459656,-0.12478603999535476,0.16368717381065512,0,0,0,0,0,1.0,0.30000000000000004,0.7,,
CW30_ABS15_ZW252_UZ1P0,2015_2016,0.147791812599936,-0.06357779582701362,1.6182198939594874,0,0,0,0,0,0.8328537400730626,0.3,0.7,,0.41203496633152
CW30_ABS15_ZW252_UZ1P0,2018Q4,0.06627101194942586,-0.05277176282645246,1.9935120305612513,25,1,1,0,1,0.4950861212123282,0.8112385477667826,0.9,0.1,0.4345136035048829
CW30_ABS15_ZW252_UZ1P0,COVID_2020,0.10112286366197765,-0.15383533620823908,1.054343965817744,52,2,2,2,2,0.5411237107159279,1.0,,,0.458876289284072
CW30_ABS15_ZW252_UZ1P0,2022_RATE_WAR,0.04742768873097014,-0.16905122540885398,0.2296067326922797,201,1,1,1,1,0.49183637814768866,0.7133180965775175,0.8034482758620689,0.1,0.3986452364324591
CW30_ABS15_ZW252_UZ1P0,2025_PULLBACK,0.49337599047685354,-0.08797658983502676,2.1664077785536016,10,1,1,0,0,,0.45266875203223383,0.9,0.1,0.5473312479677661
CW30_ABS15_ZW252_UZ1P5,2008_GFC,0.5397001110014137,-0.1407269826641131,1.5884463833915066,107,1,1,1,1,0.5549999163076692,0.33905148256697926,0.7330708661417322,0.1,0.44345557965065135
CW30_ABS15_ZW252_UZ1P5,2011_EURO_DEBT,0.019120574802459656,-0.12478603999535476,0.16368717381065512,0,0,0,0,0,1.0,0.30000000000000004,0.7,,
CW30_ABS15_ZW252_UZ1P5,2015_2016,0.147791812599936,-0.06357779582701362,1.6182198939594874,0,0,0,0,0,0.8328537400730626,0.3,0.7,,0.41203496633152
CW30_ABS15_ZW252_UZ1P5,2018Q4,0.06627101194942586,-0.05277176282645246,1.9935120305612513,25,1,1,0,1,0.4950861212123282,0.8112385477667826,0.9,0.1,0.4345136035048829
CW30_ABS15_ZW252_UZ1P5,COVID_2020,0.1901155299673074,-0.15383533620823908,2.019851298250896,38,2,2,1,1,0.5312940383184089,1.0,,,0.46870596168159107
CW30_ABS15_ZW252_UZ1P5,2022_RATE_WAR,0.04742768873097014,-0.16905122540885398,0.2296067326922797,112,1,1,1,1,0.49183637814768866,0.7133180965775175,0.8034482758620689,0.1,0.3986452364324591
CW30_ABS15_ZW252_UZ1P5,2025_PULLBACK,0.49337599047685354,-0.08797658983502676,2.1664077785536016,10,1,1,0,0,,0.45266875203223383,0.9,0.1,0.5473312479677661
CW30_ABS15_ZW504_UZ0P5,2008_GFC,0.6084025247924134,-0.10238566543315242,1.8182739171766142,239,1,1,1,1,0.5337118878049483,0.33010470327918834,0.7256097560975608,0.1,0.45676174661633706
CW30_ABS15_ZW504_UZ0P5,2011_EURO_DEBT,0.019120574802459656,-0.12478603999535476,0.16368717381065512,0,0,0,0,0,1.0,0.30000000000000004,0.7,,
CW30_ABS15_ZW504_UZ0P5,2015_2016,0.147791812599936,-0.06357779582701362,1.6182198939594874,0,0,0,0,0,0.8328537400730626,0.3,0.7,,0.41203496633152
CW30_ABS15_ZW504_UZ0P5,2018Q4,0.06627101194942586,-0.05277176282645246,1.9935120305612513,25,1,1,0,1,0.4950861212123282,0.8112385477667826,0.9,0.1,0.4345136035048829
CW30_ABS15_ZW504_UZ0P5,COVID_2020,0.07259946882452217,-0.15383533620823908,0.775305909573668,65,2,2,1,2,0.555479772380822,1.0,,,0.44452022761917787
