ranking,strategy_id,credit_change_window,credit_abs_threshold,credit_level_z_window,unlock_z_threshold,CAGR,Sharpe,Sortino,MaxDD,Calmar,Final_Equity,annualized_vol,turnover,transaction_cost_drag,time_in_credit_lock,number_credit_entries,number_credit_unlocks,avg_credit_lock_duration,false_recovery_count,missed_rebound_count,relock_within_21d_count,relock_within_63d_count,avg_weight_SPY,avg_weight_GOLD,avg_weight_IEF,avg_weight_CASH,avg_weight_CMDTY_FUT,rank_sharpe,rank_calmar,rank_maxdd,rank_final_equity,rank_false_recovery,rank_missed_rebound,composite_score,rank_composite,materially_better
highest_final_equity,CW15_ABS15_ZW252_UZ1P5,15,0.15,252,1.5,0.20196585329848782,1.505765939490287,2.031981565562152,-0.1690512254088542,1.1947020958294081,40.60894397401437,0.13412831835395,16.22094984735532,0.00811047492367766,284,5,5,56.8,3,4,1,1,0.7154618818798166,0.4669908507359069,0.7365175332527207,0.1,0.4326111851096993,9.0,7.0,33.0,8.0,1.0,1.0,0.17987804878048785,8.0,False
highest_final_equity,CW20_ABS15_ZW252_UZ1P0,20,0.15,252,1.0,0.20029108667702822,1.5034901990988128,2.0233235220039076,-0.16905122540885353,1.184795237021326,39.48471584571566,0.13321742090309738,16.078465018857738,0.00803923250942887,517,5,5,103.4,4,5,1,1,0.7192477525128713,0.46498974512150754,0.7333333333333333,0.1,0.4324562984429932,10.0,8.0,10.0,9.0,12.0,11.0,0.14878048780487804,6.0,False
highest_final_equity,CW30_ABS15_ZW126_UZ1P5,30,0.15,126,1.5,0.20006190856862593,1.4929286948915885,2.015089029045854,-0.16905122540885476,1.183439564456105,39.333195021295786,0.1340063388514036,16.204583428264268,0.008102291714132133,309,7,7,44.142857142857146,3,4,1,1,0.716961030279715,0.4728080903508136,0.7365408038976858,0.1,0.4311572950090415,14.0,9.0,49.0,10.0,1.0,1.0,0.24420731707317075,12.0,False
balanced_composite,CW20_ABS15_ZW126_UZ1P5,20,0.15,126,1.5,0.2082192959239184,1.5473311855047955,2.094734069437646,-0.16905122540885287,1.2316935024891833,45.08151542061053,0.1345667287484998,16.322190509168003,0.008161095254584002,265,5,5,53.0,3,4,1,1,0.7146401222253219,0.4656245536521134,0.7365853658536586,0.1,0.43302289198491206,1.0,1.0,2.0,2.0,1.0,1.0,0.03231707317073171,1.0,True
balanced_composite,CW15_ABS15_ZW126_UZ1P0,15,0.15,126,1.0,0.20343571181929976,1.5168166198660482,2.046689800564756,-0.16905122540885298,1.2033968480694972,41.62062598136758,0.1341201758702152,16.22094984735532,0.00811047492367766,278,5,5,55.6,3,4,1,1,0.7152168894489976,0.46736046306599965,0.7367396593673966,0.1,0.43268316769649096,5.0,5.0,3.0,6.0,1.0,1.0,0.06128048780487804,2.0,False
balanced_composite,CW20_ABS15_ZW252_UZ1P5,20,0.15,252,1.5,0.20232357021212977,1.5083244157578013,2.0355228889686305,-0.1690512254088533,1.1968181225708758,40.852981169012104,0.13413796667242825,16.22094984735532,0.00811047492367766,282,5,5,56.4,3,4,1,1,0.7154618818798166,0.4670732319076853,0.736319612590799,0.1,0.432566268283267,8.0,6.0,6.0,7.0,1.0,1.0,0.08536585365853659,3.0,False
balanced_composite,CW15_ABS15_ZW252_UZ1P0,15,0.15,252,1.0,0.19993397447060146,1.5009191651937461,2.019773191611688,-0.1690512254088531,1.1826827873448296,39.24885204766406,0.13320768973244004,16.078465018857738,0.00803923250942887,536,5,5,107.2,3,5,1,1,0.7192477525128713,0.46490956040225057,0.7335183129855717,0.1,0.4325033151114397,11.0,10.0,5.0,12.0,1.0,11.0,0.11890243902439024,4.0,False
balanced_composite,CW20_ABS10_ZW126_UZ1P5,20,0.1,126,1.5,0.20661015808594563,1.5457387852885285,2.091807431288635,-0.16905122540885376,1.222174862005613,43.88788094460236,0.13366434228884258,16.0954645608019,0.008047732280400951,352,9,9,39.111111111111114,5,4,2,2,0.718674503765463,0.4797124947725727,0.738748495788207,0.1,0.4304169460652955,2.0,2.0,21.0,3.0,24.0,1.0,0.13932926829268294,5.0,False
balanced_composite,CW20_ABS15_ZW252_UZ1P0,20,0.15,252,1.0,0.20029108667702822,1.5034901990988128,2.0233235220039076,-0.16905122540885353,1.184795237021326,39.48471584571566,0.13321742090309738,16.078465018857738,0.00803923250942887,517,5,5,103.4,4,5,1,1,0.7192477525128713,0.46498974512150754,0.7333333333333333,0.1,0.4324562984429932,10.0,8.0,10.0,9.0,12.0,11.0,0.14878048780487804,6.0,False
balanced_composite,CW20_ABS15_ZW126_UZ1P0,20,0.15,126,1.0,0.20379386617736017,1.5193778337599273,2.050234473925961,-0.1690512254088543,1.2055154624551225,41.87074282323975,0.13412981396012724,16.22094984735532,0.00811047492367766,276,5,5,55.2,3,4,1,1,0.7152168894489976,0.4674428629517289,0.7365408038976858,0.1,0.43263833018479114,4.0,4.0,40.0,5.0,1.0,1.0,0.17256097560975614,7.0,False
