date,FINAL_REGIME_HEDGE_TRIGGER_LOCK_return,FINAL_REGIME_HEDGE_TRIGGER_LOCK_nav,FINAL_REGIME_HEDGE_TRIGGER_LOCK_drawdown,FINAL_REGIME_HEDGE_TRIGGER_LOCK_turnover,FINAL_REGIME_HEDGE_TRIGGER_LOCK_transaction_cost,final_state,final_allocation_state,trigger_lock_active_locks,final_regime_confirmed,heatmap_cross_state,pure_cross_state
2007-04-02,0.00140020909820965,1.0502082685323433,-0.028653308429668845,0.0,0.0,NON_RISK,INVERTED_NORMAL,,INVERTED,INVERTED_NORMAL,INVERTED_NORMAL
2007-04-03,0.00522941843110945,1.0557002470083099,-0.023573730137773752,0.0,0.0,NON_RISK,INVERTED_NORMAL,,INVERTED,INVERTED_NORMAL,INVERTED_NORMAL
2007-04-04,0.0080001779695242,1.0641460368668472,-0.015762146204757133,0.0,0.0,NON_RISK,INVERTED_NORMAL,,INVERTED,INVERTED_NORMAL,INVERTED_NORMAL
2007-04-05,0.0017295122210795998,1.065986490442622,-0.014059894808168938,0.0,0.0,NON_RISK,INVERTED_NORMAL,,INVERTED,INVERTED_NORMAL,INVERTED_NORMAL
2007-04-09,-0.0017742152111840498,1.064095200996362,-0.01580916474011662,0.0,0.0,NON_RISK,INVERTED_NORMAL,,INVERTED,INVERTED_NORMAL,INVERTED_NORMAL
2007-04-10,0.00532301322629155,1.069759393825299,-0.010570303906833445,0.0,0.0,NON_RISK,INVERTED_NORMAL,,INVERTED,INVERTED_NORMAL,INVERTED_NORMAL
2007-04-11,-0.0026354945831937497,1.0669400487375518,-0.013177940511337916,0.0,0.0,NON_RISK,INVERTED_NORMAL,,INVERTED,INVERTED_NORMAL,INVERTED_NORMAL
2007-04-12,0.0015510590631047498,1.0685949357699356,-0.011647321212296391,0.0,0.0,NON_RISK,INVERTED_NORMAL,,INVERTED,INVERTED_NORMAL,INVERTED_NORMAL
2007-04-13,0.00862532011274935,1.0778119091618141,-0.0031224629734590836,0.0,0.0,NON_RISK,INVERTED_NORMAL,,INVERTED,INVERTED_NORMAL,INVERTED_NORMAL
2007-04-16,0.00887569012808635,1.0873782336838955,0.0,0.0,0.0,NON_RISK,INVERTED_NORMAL,,INVERTED,INVERTED_NORMAL,INVERTED_NORMAL
2007-04-17,-0.0015946173069260501,1.0856442815332885,-0.001594617306926005,0.0,0.0,NON_RISK,INVERTED_NORMAL,,INVERTED,INVERTED_NORMAL,INVERTED_NORMAL
2007-04-18,0.00340558962882805,1.0893415404390747,0.0,0.0,0.0,NON_RISK,INVERTED_NORMAL,,INVERTED,INVERTED_NORMAL,INVERTED_NORMAL
2007-04-19,-0.0063509247298074,1.0824232143106938,-0.006350924729807361,0.0,0.0,NON_RISK,INVERTED_NORMAL,,INVERTED,INVERTED_NORMAL,INVERTED_NORMAL
2007-04-20,0.013383285022795049,1.0969095927031038,0.0,0.0,0.0,NON_RISK,INVERTED_NORMAL,,INVERTED,INVERTED_NORMAL,INVERTED_NORMAL
2007-04-23,-0.0050861404202889,1.0913305564862539,-0.005086140420288987,0.0,0.0,NON_RISK,INVERTED_NORMAL,,INVERTED,INVERTED_NORMAL,INVERTED_NORMAL
2007-04-24,-0.00367973500173765,1.0873147492390856,-0.008747159773098367,0.0,0.0,NON_RISK,INVERTED_NORMAL,,INVERTED,INVERTED_NORMAL,INVERTED_NORMAL
2007-04-25,0.005772274552942651,1.0935910284971577,-0.0030253762279243146,0.0,0.0,NON_RISK,INVERTED_NORMAL,,INVERTED,INVERTED_NORMAL,INVERTED_NORMAL
