date,GS10,final_regime_confirmed,hmm_state_name
2026-04-27,4.35,FLAT_HIGH_RATE,HIGH
2026-04-28,4.36,FLAT_HIGH_RATE,HIGH
2026-04-29,4.42,FLAT_HIGH_RATE,HIGH
2026-04-30,4.4,FLAT_HIGH_RATE,HIGH
2026-05-01,4.39,FLAT_HIGH_RATE,HIGH
2026-05-04,4.45,FLAT_HIGH_RATE,HIGH
2026-05-05,4.43,FLAT_HIGH_RATE,HIGH
2026-05-06,4.36,FLAT_HIGH_RATE,HIGH
2026-05-07,4.41,FLAT_HIGH_RATE,HIGH
2026-05-08,4.38,FLAT_HIGH_RATE,HIGH
2026-05-11,4.42,FLAT_HIGH_RATE,HIGH
2026-05-12,4.42,FLAT_HIGH_RATE,HIGH
2026-05-13,4.42,FLAT_HIGH_RATE,HIGH
